登録名称（屋号）,公表日,登録年度,登録種別,ZEHビルダー/プランナーZEH普及対象,ZEH普及実績[2020年度]（新築戸建住宅）,ZEH普及実績[2020年度]（既存改修）,ZEH普及実績[2021年度]（新築戸建住宅）,ZEH普及実績[2021年度]（既存改修）,ZEH普及実績[2022年度]（新築戸建住宅）,ZEH普及実績[2022年度]（既存改修）,ZEH普及実績[2023年度]（新築戸建住宅）,ZEH普及実績[2023年度]（既存改修）,ZEH普及実績[2024年度]（新築戸建住宅）,ZEH普及実績[2024年度]（既存改修）,ZEH普及目標[2025年度]（新築戸建住宅）,ZEH普及目標[2025年度]（既存改修）,対応可能エリア,ホームページ,電話番号,ZEHビルダー/プランナー評価
"NAKAMURA",2021/06/25,2021,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",12,7,0,0,0,0,8,0,未,未,75,90,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0744-23-4980,
"株式会社ハウスみかえる",2021/06/25,2021,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,未,未,未,未,未,未,未,未,50,50,"岩手県;宮城県",,0226-25-7677,
"株式会社Gorone建築舎",2021/05/28,2021,"B登録","新築注文戸建住宅",0,,0,,未,,未,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県",,022-725-5670,
"北斗建設株式会社",2021/02/19,2020,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,4,0,4,0,43,0,48,0,80,50,"岩手県",https://www.hokuto-k.jp/environment/,019-662-9037,★★★★☆☆
"有限会社　大和ホーム",2021/01/22,2020,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",16,0,10,0,12,0,72,0,未,未,54,50,"岩手県",http://blog.livedoor.jp/kino_sato/archives/1083138127.html,0198-24-8617,
"共栄ハウジング株式会社",2020/07/29,2020,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,60,"岩手県;宮城県;山形県;福島県",https://kyouei-housing.jp/zeh/,022-355-5175,
"有限会社　久慈建設",2020/07/29,2020,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,34,0,40,0,未,未,未,未,50,50,"岩手県",,0194-56-2600,
"株式会社　ロイズ",2020/05/01,2020,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,65,"青森県;岩手県;秋田県;山形県",,018-834-0032,
"東北ホーム　株式会社",2020/02/17,2019,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,25,0,0,0,0,0,60,60,"岩手県;宮城県",http://www.tohokuhome.com,0191-63-3583,
"Owl Archi Land 一級建築士事務所",2020/01/15,2019,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.owlarchiland.com/zeh%E3%81%B8%E3%81%AE%E5%8F%96%E3%82%8A%E7%B5%84%E3%81%BF,0422-26-7734,
"有限会社三浦工務店",2019/09/20,2019,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岩手県;宮城県",https://www.miura-ichinoseki.co.jp/zeh,0191-64-2808,
"株式会社奈々ホーム",2019/08/23,2019,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,100,,"岩手県;宮城県",,0191-78-2875,
"一級建築士事務所　荻原雅史建築設計事務所",2019/06/21,2019,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,70,90,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.masashiogihara.com/service/,03-6454-1427,
"鈴木建設株式会社",2019/06/21,2019,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,20,0,75,0,未,未,60,50,"岩手県;宮城県",https://www.skhome-rikuzentakata.com/,0192-55-5534,
"株式会社タカヤ",2019/06/21,2019,"B登録","新築注文戸建住宅,新築建売戸建住宅",2,,5,,4,,12,,未,,100,,"岩手県;愛媛県;高知県",https://takaya-net.jp/news/2023%e5%b9%b4%e5%ba%a6-zeh%e5%ae%9f%e7%b8%be%e5%a0%b1%e5%91%8a-%e5%8f%8a%e3%81%b3-%e6%99%ae%e5%8f%8a%e7%9b%ae%e6%a8%99-2/,019-658-9822,
"株式会社　NEXTビルド",2019/05/24,2019,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,80,,"青森県;岩手県;宮城県;秋田県;山形県;福島県",,018-827-3490,
"サトウデザイン一級建築士事務所",2019/04/24,2019,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,17,0,15,0,未,未,55,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://satoudesign.com/,090-6526-3893,
"株式会社　足利工務店",2019/02/22,2018,"B登録","新築注文戸建住宅",100,,100,,0,,100,,未,,80,,"岩手県;宮城県;秋田県",http://ashikaga-k.com/news/12190.html,018-882-2059,
"株式会社伊藤組",2019/02/22,2018,"B登録","新築注文戸建住宅",50,,0,,0,,0,,100,,75,,"岩手県",https://www.itougumi.co.jp/itougumi-catalog/kenchiku_kouji/#zeh,0198-24-1193,★★★★★★
"株式会社ＦＰホームサービス",2019/02/22,2018,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,6,,0,,0,,0,,50,,"岩手県",https://fp-homes.com/img/zehgoal2025.pdf,019-601-3300,
"株式会社アトリエ六曜舎",2019/01/25,2018,"B登録","新築注文戸建住宅,既存改修",100,0,未,未,未,未,未,未,未,未,75,75,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県",http://www.rokuyosha.com,042-483-8686,
"株式会社LINQS",2019/01/25,2018,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,60,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県",https://zeh.linqs.tokyo/,03-3451-6111,
"金田建設　株式会社",2018/12/21,2018,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,65,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県",https://www.kaneta-const.co.jp/zeh/,024-922-3995,
"株式会社栗谷川建工",2018/09/14,2018,"B登録","新築注文戸建住宅,既存改修",34,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県",https://www.kuriken001.com/topics_detail4/id=355,0195-42-3681,
"鈴木製板工場",2018/09/14,2018,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岩手県;宮城県",https://www.suzukiseihan.jp/concept/zeh/,0191-23-3675,
"株式会社ハシモトホーム",2018/09/14,2018,"B登録","新築注文戸建住宅,新築建売戸建住宅",1,,1,,18,,75,,未,,50,,"青森県;岩手県;秋田県",https://www.hashimotohome.com/about/,0178-71-1700,
"有限会社　日沢建設",2018/08/17,2018,"B登録","新築注文戸建住宅",0,,50,,0,,0,,未,,75,,"青森県;岩手県;秋田県;埼玉県;千葉県;東京都;神奈川県",https://www.hizawa.co.jp/,0179-33-1839,
"有限会社サントーヨー住器",2018/07/11,2018,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,50,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県",https://www.lixil-madolier.jp/madolier/pub/merchant/page/EntryDetailPage.df?post_blogdir=5000182&oya_id=2&party_id=6517&subparty_id=6550,0179-22-2290,
"株式会社　大進建設",2018/07/11,2018,"B登録","新築注文戸建住宅",0,,1,,未,,未,,未,,50,,"青森県;岩手県;宮城県",https://www.daishink.co.jp/,017-781-3000,
"レガロホーム株式会社",2018/07/11,2018,"B登録","新築注文戸建住宅",100,,100,,97,,100,,未,,100,,"青森県;岩手県",http://regarohome.jp/publics/index/31/detail=1/b_id=110/r_id=70#block110-70,0178-51-6760,
"伸和ハウス株式会社",2018/06/20,2018,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,7,,4,,15,,未,,50,,"岩手県;宮城県",https://www.shinwahouse.co.jp/zeh.php,0191-23-4979,
"中澤建築設計事務所",2018/06/20,2018,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,06-4256-8072,
"平野商事株式会社二級建築士事務所",2018/06/20,2018,"B登録","新築注文戸建住宅,既存改修",5,0,6,0,31,0,40,0,未,未,50,50,"青森県;岩手県",https://hirano-shoji.co.jp/s/ZEH2024.pdf,0176-23-7111,
"株式会社ブレッツァ・アーキテクツ",2018/06/20,2018,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;山梨県;長野県",http://brezza-a.jp/ZEH.html,022-352-8225,
"株式会社べすとほうむＥＰ",2018/05/18,2018,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"岩手県",http://www.besthome-ep.com,0197-47-3395,
"有限会社 菊松建築",2018/02/23,2017,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岩手県",http://www.kikumatsu-kenchiku.com/iedukuri.php,0197-64-0253,
"ワコウホーム",2018/02/23,2017,"B登録","新築注文戸建住宅",0,,0,,0,,25,,未,,50,,"青森県;岩手県",,0178-35-3700,
"たかはし建業",2017/10/27,2017,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県",https://www.takahashikengyo.jp/pages/24/,0229-39-1501,
"上林建設株式会社",2017/08/25,2017,"B登録","新築注文戸建住宅",0,,0,,0,,0,,0,,50,,"岩手県",,0193-82-0916,
"有限会社　小林ハウス",2017/08/04,2017,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,60,,"岩手県",https://www.kobayashi-house.com/post/%E4%BB%A4%E5%92%8C6%E5%B9%B4%E5%BA%A6%E3%80%8Ezeh%E6%99%AE%E5%8F%8A%E5%AE%9F%E7%B8%BE%E3%80%8F,019-692-5188,
"株式会社ロゴスホーム",2017/08/04,2017,"B登録","新築注文戸建住宅",96,,94,,100,,100,,未,,95,,"青森県;岩手県;宮城県;福島県;茨城県;栃木県",https://www.logoshome.jp/brand/ecoxia/,0155-22-4126,
"有限会社　佐々忠建設",2017/07/11,2017,"B登録","新築注文戸建住宅",0,,0,,0,,50,,未,,50,,"岩手県",,0193-23-8102,
"有限会社藤和地建",2017/07/11,2017,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,50,0,未,未,50,50,"岩手県;宮城県",,0191-26-5873,
"オノダ",2017/05/19,2017,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,70,,"岩手県;宮城県",https://kinomori-onoda.com/company/,0197-65-5331,
"有限会社　コンノ建設",2017/05/19,2017,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,70,50,"岩手県",,0192-27-9501,
"株式会社本間総合計画",2017/05/19,2017,"B登録","新築注文戸建住宅",0,,0,,未,,未,,未,,60,,"青森県;岩手県;宮城県;秋田県;山形県;福島県",http://www.hom-ma.co.jp/,022-346-1388,
"株式会社浅間建設",2017/04/28,2017,"B登録","新築注文戸建住宅",0,,25,,0,,0,,未,,85,,"岩手県;宮城県",http://ak-asama.jp/publics/index/43/#page-content,0197-26-2511,
"市治建設",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,50,0,50,0,未,未,50,50,"岩手県",,090-4315-7794,
"株式会社ウッドホーム",2017/03/17,2016,"B登録","新築注文戸建住宅",4,,10,,6,,8,,未,,70,,"岩手県;宮城県;山形県;福島県",https://woodhome38.com/wp-content/themes/woodhome/img/zeh2025.pdf,022-393-6401,
"株式会社菊森建設工業",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,60,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県",http://kikumorikensetu.com/custom10.html,0229-43-2243,
"ｋｅｎ－ｋｅｎ有限会社",2017/03/17,2016,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,045-222-8303,
"株式会社　ジェイホーム",2017/03/17,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅",0,,0,,0,,0,,未,,50,,"青森県;岩手県",https://j-home.co.jp/zeh/,0176-22-3939,
"下舘建設株式会社",2017/03/17,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,34,0,50,50,"青森県;岩手県;宮城県;秋田県",https://shimodate-kk.com/publics/index/35/,0194-52-1717,★★★★☆☆
"住宅工房　きっかわ",2017/03/17,2016,"B登録","新築注文戸建住宅",0,,未,,未,,未,,未,,100,,"岩手県",https://kobo-kikkawa.com,090-7564-7956,
"株式会社スタイリッシュビルド",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,60,60,"青森県;岩手県;宮城県;秋田県;山形県;福島県",https://stybu.co.jp/zeh%e6%99%ae%e5%8f%8a%e5%ae%9f%e7%b8%be%e5%8f%8a%e3%81%b3%e7%9b%ae%e6%a8%99/,022-353-9301,
"株式会社スマイヴ",2017/03/17,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,100,50,"岩手県",https://smive.co.jp/company/zeh.html,0197-51-1739,
"有限会社タカラ住建",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,未,未,未,未,未,未,未,未,62,50,"岩手県;宮城県",http://www.takarajyuuken.jp,0191-56-2202,
"田口建築",2017/03/17,2016,"B登録","新築注文戸建住宅",0,,0,,0,,50,,0,,70,,"青森県;岩手県;秋田県",https://tk4040.com/,0195-38-4040,
"株式会社　拓三建設",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",100,0,100,0,0,0,未,未,未,未,75,75,"岩手県",https://takumi1969.com,0198-24-7343,
"株式会社D・LIFE",2017/03/17,2016,"B登録","新築注文戸建住宅",0,,0,,0,,未,,未,,75,,"岩手県",,019-681-3863,
"株式会社D-LIVE",2017/03/17,2016,"B登録","新築注文戸建住宅",20,,0,,0,,100,,未,,55,,"青森県;岩手県;宮城県",https://d-live.co.jp/news/2024-06-18,0178-38-8113,
"長澤工務店株式会社",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"岩手県;秋田県",https://r.goope.jp/nagakom/info/5731343,0187-88-2083,
"成田建設株式会社",2017/03/17,2016,"B登録","新築注文戸建住宅",0,,未,,未,,未,,未,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県",http://www.narita-const.co.jp,0185-88-8601,
"長谷尾建設",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,70,70,"岩手県;山口県;福岡県;佐賀県;長崎県;熊本県;大分県",https://www.haseo-k.com,0800-808-0211,
"株式会社produce・D",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",100,0,0,0,0,0,0,0,未,未,95,95,"青森県;岩手県;宮城県;秋田県;山形県;福島県",https://www.produce-d.com/?page_id=15536,022-290-5441,
"有限会社米沢工務所",2017/03/17,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,未,未,未,未,50,50,"岩手県",https://yonezawakomusyo.com,0197-85-2325,
"有限会社　e-be design",2017/02/03,2016,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,80,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;神奈川県;新潟県",https://e-be.jp/news/1277/,024-544-1370,
"有限会社佐藤工務店",2017/02/03,2016,"B登録","新築注文戸建住宅,既存改修",30,0,73,0,88,0,100,0,未,未,95,50,"岩手県",https://e-sato-k.com/suha-zeh/,0197-56-4591,
"住研工業　株式会社",2017/02/03,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,100,0,未,未,50,50,"岩手県;宮城県",https://juken-kougyou.co.jp/zeh,0226-23-0702,
"杉下工務所",2017/02/03,2016,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岩手県",http://sugi-architect.life.coocan.jp/zeh2.html,019-638-0415,
"株式会社ハウスプロデュース",2017/02/03,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,未,未,未,未,未,未,90,90,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://en-reform.com/company/,06-4300-5231,
"宮城建設株式会社",2017/01/06,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,50,0,0,0,未,未,61,61,"岩手県",https://miyaginet.sakura.ne.jp/miyagi_co/%e4%bd%8f%e5%ae%85%e4%ba%8b%e6%a5%ad%e9%83%a8/,0194-75-4133,
"有限会社　青木建業所",2016/12/22,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県",,024-557-6268,
"髙惣建設株式会社",2016/12/22,2016,"B登録","新築注文戸建住宅",100,,0,,0,,0,,未,,100,,"岩手県",https://takasou.net/tec_zeh.php,0197-22-3111,
"西方設計",2016/12/22,2016,"B登録","新築注文戸建住宅,既存改修",25,0,34,0,59,0,100,0,75,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;大阪府;兵庫県",https://www.nisikata.co.jp/about/#abZEH,0185-52-9606,★★★★★★
"株式会社吉田建設",2016/12/22,2016,"B登録","新築注文戸建住宅,既存改修",25,0,0,0,未,未,未,未,未,未,50,50,"岩手県;宮城県",https://k-yoshidakensetsu.co.jp,0192-55-3514,
"イシンホーム住宅研究会",2016/11/25,2016,"B登録","新築注文戸建住宅",41,,30,,36,,38,,未,,80,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://ishinhome.co.jp/company/eco.php,086-270-7077,
"株式会社長谷川建設",2016/11/25,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",13,0,0,0,0,0,0,0,未,未,50,50,"岩手県;宮城県",http://www.khasegawa.co.jp/hasegawahome-zeh.html,0192-47-5323,
"株式会社東技研",2016/11/08,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県",https://www.azuma-giken.co.jp/news/1323/,024-526-6231,
"株式会社エスディホーム",2016/11/08,2016,"B登録","新築注文戸建住宅",0,,0,,5,,6,,0,,100,,"青森県;岩手県",https://k-sd-home.com/newsindex/zeh2024,0178-82-3366,
"千田工業株式会社",2016/11/08,2016,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岩手県",https://chidatec-housing.com/news_cat/10613/,0197-63-3207,
"百年住宅",2016/11/08,2016,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,75,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://www.wpc100.co.jp/news/details_52.html,054-237-0500,
"株式会社メイクホーム",2016/11/08,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,0,0,50,50,"岩手県",https://www.makehome.co.jp/zeh.html,019-646-4952,
"SUR都市建築事務所",2016/10/21,2016,"B登録","新築注文戸建住宅",100,,100,,100,,100,,未,,100,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",http://surarch.com/news/zeh%e3%83%93%e3%83%ab%e3%83%80%e3%83%bc%ef%bc%8f%e3%83%97%e3%83%a9%e3%83%b3%e3%83%8a%e3%83%bc.html,03-3368-5700,
"株式会社協和建工",2016/10/21,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",20,0,0,0,63,0,100,0,50,0,80,60,"岩手県",https://www.kyowa1.com/magazine/blog/magazine-1529/,0197-23-2727,★★★★★☆
"大成建設ハウジング株式会社",2016/10/21,2016,"B登録","新築注文戸建住宅",0,,3,,3,,20,,14,,50,,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",https://palcon.jp/wp2021/wp-content/uploads/2025/05/ZEH_Performance_report2024-3.pdf,0120-197-406,
"株式会社平野組",2016/10/21,2016,"B登録","新築注文戸建住宅",0,,0,,0,,0,,未,,50,,"岩手県;宮城県",,0191-26-3716,
"株式会社アイダ設計",2016/09/28,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅",2,,2,,1,,2,,未,,50,,"岩手県;宮城県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;岡山県;広島県;福岡県;佐賀県;長崎県;熊本県;鹿児島県;沖縄県",https://www.aidagroup.co.jp/p/zeh_topic_2024,050-3173-2545,
"有限会社　カネキ",2016/09/28,2016,"B登録","新築注文戸建住宅",0,,0,,23,,15,,0,,60,,"岩手県",,0195-23-6797,
"株式会社　ハウスＭ２１",2016/09/28,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅",19,,8,,14,,19,,未,,50,,"岩手県",https://www.housem21.com/co_navi/7bc1086d6b299c3d911e2970a6fedbb8-217.html,019-652-8621,
"花住ホーム株式会社",2016/09/28,2016,"B登録","新築注文戸建住宅,新築建売戸建住宅,既存改修",8,0,6,0,5,0,8,0,17,0,50,55,"青森県;岩手県;宮城県;秋田県",https://www.cho-ju-ie.co.jp/news/8098/,0198-22-3940,
"有限会社吉田建築",2016/09/28,2016,"B登録","新築注文戸建住宅,既存改修",0,0,未,未,未,未,未,未,未,未,50,50,"岩手県;宮城県;山形県",http://y-kenchiku.co.jp/,022-342-0552,
"泉商事株式会社",2016/08/26,2016,"B登録","新築注文戸建住宅",0,,34,,0,,0,,未,,50,,"岩手県",,0120-737-053,
"有限会社　岩手ハウスサービス",2016/08/26,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,50,未,未,50,50,"岩手県",,019-663-3833,
"ADX",2016/08/26,2016,"B登録","新築注文戸建住宅,既存改修",0,0,0,0,0,0,0,0,未,未,50,50,"青森県;岩手県;宮城県;秋田県;山形県;福島県;茨城県;栃木県;群馬県;埼玉県;千葉県;東京都;神奈川県;新潟県;富山県;石川県;福井県;山梨県;長野県;岐阜県;静岡県;愛知県;三重県;滋賀県;京都府;大阪府;兵庫県;奈良県;和歌山県;鳥取県;島根県;岡山県;広島県;山口県;徳島県;香川県;愛媛県;高知県;福岡県;佐賀県;長崎県;熊本県;大分県;宮崎県;鹿児島県;沖縄県",,0243-22-1298,
